,Customer Lifetime Value,Response,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Day,State_California,State_Nevada,State_Oregon,State_Washington,Coverage_Extended,Coverage_Premium,Education_College,Education_Doctor,Education_High School or Below,Education_Master,EmploymentStatus_Employed,EmploymentStatus_Medical Leave,EmploymentStatus_Retired,EmploymentStatus_Unemployed,Gender_M,Location Code_Suburban,Location Code_Urban,Marital Status_Married,Marital Status_Single,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Class_Luxury Car,Vehicle Class_Luxury SUV,Vehicle Class_SUV,Vehicle Class_Sports Car,Vehicle Class_Two-Door Car,Vehicle Size_Medsize,Vehicle Size_Small,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Policy Type_Personal Auto,Policy Type_Special Auto
2396,7643.068918999999,0,0,106,22,51,1,8,508.8,20 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2397,2493.591571,0,37043,68,25,89,3,1,30.984935999999998,32 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2398,4170.5721189999995,0,42837,106,15,39,0,1,290.58054300000003,19 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2399,4908.207958,0,33305,62,3,12,0,5,353.77898999999996,58 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2400,3891.583881,0,0,103,8,35,0,1,558.2815429999999,49 days 00:00:00.000000000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
2401,2682.423898,0,24823,69,23,66,0,1,229.279059,35 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2402,10003.247290000001,0,98192,84,2,64,1,2,403.2,34 days 00:00:00.000000000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2403,13094.60875,0,88249,108,9,71,0,2,244.803741,16 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2404,5719.7857380000005,0,54585,71,33,39,1,3,340.8,10 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2405,9393.968331999999,0,39770,117,11,37,0,3,561.6,25 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2406,3433.82408,0,85367,85,27,20,0,1,67.975243,39 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2407,4932.878744,0,74809,61,7,35,0,3,283.787384,37 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2408,13610.10746,0,50144,114,0,35,0,2,786.9341860000001,37 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2409,2913.3238109999998,0,20075,79,7,2,1,1,483.731784,3 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2410,5111.304579,0,76448,63,9,13,0,3,302.4,44 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2411,4540.381153,0,59556,113,11,86,0,1,681.505066,22 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2412,5598.273622,0,14174,72,1,62,0,8,345.6,40 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2413,9638.066778,0,35230,61,27,2,1,2,16.214764000000002,8 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2414,9801.287358,0,0,91,33,38,0,2,436.8,22 days 00:00:00.000000000,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2415,5504.1390329999995,1,0,73,18,45,0,5,350.4,39 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2416,8447.801005,0,0,114,2,45,0,7,547.2,9 days 00:00:00.000000000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2417,19927.635130000002,0,51352,66,21,87,3,2,95.661376,30 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2418,5815.261714,0,76675,72,5,38,0,9,141.718568,18 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2419,18690.340659999998,0,0,68,6,94,0,2,326.4,50 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2420,7224.235434,0,0,72,27,21,2,2,297.41902799999997,20 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2421,8595.982289,0,94242,71,35,7,1,2,41.229484,24 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2422,12362.08766,0,0,113,4,92,0,2,217.92632000000003,7 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2423,4916.303715,0,71153,122,1,94,0,1,209.019238,4 days 00:00:00.000000000,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2426,4847.2425299999995,0,0,69,0,32,0,7,599.1527219999999,1 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2427,5714.165863,0,23726,74,1,83,0,9,355.2,54 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2428,10097.68732,0,48999,86,6,65,3,2,412.8,50 days 00:00:00.000000000,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2429,4726.869327,1,13037,124,28,49,0,1,839.348464,10 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2430,7079.790276999999,0,24245,63,0,22,0,2,302.4,30 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2431,5395.4349090000005,0,44047,137,12,38,0,1,969.232217,52 days 00:00:00.000000000,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2432,9452.996411,0,91942,117,34,61,0,3,561.6,22 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2433,5284.312599,0,37640,67,25,74,0,4,174.046849,58 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2434,20215.3918,0,77058,63,16,42,0,2,119.33104099999998,43 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2435,2510.054168,0,0,73,29,38,0,1,525.6,43 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2436,19884.91592,0,63755,62,28,40,0,2,291.860708,12 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2437,4014.4531130000005,1,37384,99,9,17,0,1,475.2,8 days 00:00:00.000000000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2438,2540.689797,0,42557,65,4,35,0,1,57.562324,59 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2439,27382.81893,0,45473,76,10,29,0,2,188.938397,2 days 00:00:00.000000000,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
2440,4875.31604,0,10743,70,12,64,2,8,336.0,35 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2441,12324.2654,0,0,113,5,90,0,2,813.6,11 days 00:00:00.000000000,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2442,2280.3869879999997,0,0,61,16,29,0,1,283.88169700000003,50 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2443,4165.994433,0,0,64,27,32,3,5,575.890362,38 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2444,4974.801539,1,75644,65,5,68,3,9,467.803638,18 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2445,2404.9179670000003,0,63455,61,26,71,0,1,287.654819,45 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2446,3032.816016,0,73782,76,11,97,0,1,111.622054,31 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2447,2891.272351,0,80590,71,4,19,0,1,134.158389,33 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2448,15261.413859999999,0,59797,127,4,50,0,2,609.6,7 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2449,5015.009472,1,48567,130,12,15,0,1,624.0,34 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2450,5325.394799000001,0,62470,66,34,84,0,4,243.766542,18 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2451,5291.395332,0,57338,66,9,85,0,3,316.8,57 days 00:00:00.000000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2453,7605.637524,0,55281,192,22,68,1,1,921.6,29 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2454,3065.365332,0,22985,77,4,65,0,1,458.056054,48 days 00:00:00.000000000,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2455,6245.575806,0,39608,78,14,15,1,7,22.961216,8 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2456,9406.381948,0,99189,117,27,27,0,3,75.302707,41 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2457,7815.46882,0,0,112,27,46,0,4,574.102379,5 days 00:00:00.000000000,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2458,9747.994009999999,0,0,92,7,89,0,2,514.360634,31 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2459,4686.469674,1,58089,118,31,83,0,1,566.4,43 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2460,8869.619888,0,81350,110,1,28,0,9,228.18583399999997,52 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2461,4741.808942000001,0,0,65,2,73,0,8,731.289267,20 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2463,7951.7775329999995,0,75497,100,5,72,0,3,71.773341,22 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2464,6762.082923999999,0,40372,85,15,17,0,4,76.975713,53 days 00:00:00.000000000,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2465,3044.78946,0,17489,85,31,28,0,1,587.689075,14 days 00:00:00.000000000,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2466,5908.16294,0,86277,74,19,33,0,3,212.039619,34 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2467,4574.547243,0,0,63,3,5,0,6,453.6,46 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2468,8377.499751000001,0,0,74,14,38,0,2,355.2,5 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2469,22332.439459999998,1,49078,97,10,3,0,2,484.013411,11 days 00:00:00.000000000,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2470,5838.89915,1,81082,73,5,85,0,4,281.29590299999995,6 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2471,7577.065297,0,0,116,20,9,2,6,835.2,37 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2472,8012.841201,0,40635,102,4,45,0,6,489.6,55 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2473,9217.978125,0,26351,119,14,87,0,7,571.2,12 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2474,2749.189304,0,0,80,15,83,0,1,824.487259,28 days 00:00:00.000000000,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2475,3588.8760899999997,0,42836,89,32,99,0,1,244.580023,11 days 00:00:00.000000000,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2476,3954.538361,0,40175,102,34,78,1,1,154.721555,58 days 00:00:00.000000000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2477,3230.576665,1,62873,81,0,41,0,1,207.75186000000002,5 days 00:00:00.000000000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2478,5158.648497,0,0,74,24,98,0,5,588.936956,35 days 00:00:00.000000000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2479,2776.582901,0,50985,71,7,31,0,1,307.68931000000003,39 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2480,12836.00951,0,0,116,6,28,0,2,835.2,59 days 00:00:00.000000000,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2482,2276.3929359999997,0,0,69,34,13,1,1,624.9807509999999,18 days 00:00:00.000000000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2483,3895.961837,0,35970,98,29,81,0,1,470.4,57 days 00:00:00.000000000,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2484,4247.683347,0,44537,106,13,42,0,1,441.907057,26 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2485,6005.847375,1,13528,86,21,35,0,3,412.8,54 days 00:00:00.000000000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2486,2719.506996,1,14030,72,11,3,0,1,345.6,24 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2487,4185.757242000001,0,0,64,0,56,0,3,492.644465,47 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2489,7331.508054000001,0,0,100,1,25,0,4,61.580247,29 days 00:00:00.000000000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2490,9320.284812,0,21033,118,5,22,0,8,738.975495,3 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2491,3312.323945,0,26285,84,7,1,0,1,403.2,8 days 00:00:00.000000000,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2492,5560.278162,0,0,74,29,52,0,8,65.953005,45 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2493,8214.602384,0,73245,68,33,48,0,2,305.121363,6 days 00:00:00.000000000,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2494,8647.139152,0,0,119,5,31,0,3,244.816163,44 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2495,4446.738622,0,0,61,32,42,0,3,616.279356,55 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2496,7769.841954,0,74365,193,11,85,0,1,926.4,17 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2497,3911.118202,0,30821,97,27,59,0,1,451.31922699999996,38 days 00:00:00.000000000,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2498,2731.520409,0,69844,68,5,9,0,1,184.379697,2 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2499,8401.788653,0,0,124,15,86,0,8,595.2,30 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2500,5875.038074,0,55836,73,8,87,0,7,314.936185,2 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2501,6188.379422999999,0,40352,77,31,33,0,3,406.367233,41 days 00:00:00.000000000,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2502,4506.577736,0,14985,116,12,45,0,1,571.3195139999999,31 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2503,10548.53703,0,27458,131,18,62,1,3,730.373515,15 days 00:00:00.000000000,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2505,8193.750001,0,12780,111,17,53,2,6,225.437098,1 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2506,5313.436344,0,68558,131,16,11,0,1,280.903779,22 days 00:00:00.000000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2507,4379.770178,0,47747,111,31,76,0,1,165.588524,53 days 00:00:00.000000000,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2508,20885.55547,0,16113,81,27,19,0,2,494.890996,23 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2509,2771.963072,0,0,79,6,55,0,1,379.2,3 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2510,5461.548993,0,39626,69,23,0,0,3,485.705851,7 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2511,2570.2351719999997,0,49304,65,28,48,0,1,312.0,48 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2512,2227.072755,1,27972,61,7,38,0,1,292.8,5 days 00:00:00.000000000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2513,5394.0009789999995,0,27568,68,0,62,0,3,278.689331,34 days 00:00:00.000000000,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
